run_id,tag,raw_update_norm,raw_update_energy,projected_update_norm,projected_update_energy,removed_displacement_norm,removed_displacement_energy,removed_energy,retained_norm_fraction,retained_energy_fraction,layer,basis_rank,projection_lambda,shrinkage_factor,round,client,epoch,batch,local_optimizer_step,update_control
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.012179994444148128,0.00014835226465947926,0.012179994444148128,0.00014835226465947926,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,15,34,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07337283879270208,0.005383573472499847,0.07337283879270208,0.005383573472499847,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,16,35,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.01193356568993424,0.00014240999007597566,0.01193356568993424,0.00014240999007597566,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,16,35,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07258462734064405,0.005268528126180172,0.07258462734064405,0.005268528126180172,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,17,36,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.011630664768961105,0.00013527236296795309,0.011630664768961105,0.00013527236296795309,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,17,36,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07141875527936789,0.00510063860565424,0.07141875527936789,0.00510063860565424,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,18,37,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.011384267844838977,0.00012960155436303467,0.011384267844838977,0.00012960155436303467,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,18,37,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.07052768786422207,0.004974154755473137,0.07052768786422207,0.004974154755473137,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,2,19,38,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.011207307899227678,0.00012560375034809113,0.011207307899227678,0.00012560375034809113,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,2,19,38,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.0695200812016929,0.004833041690289974,0.0695200812016929,0.004833041690289974,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,1,39,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.010981141296510481,0.0001205854641739279,0.010981141296510481,0.0001205854641739279,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,1,39,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06913144554474891,0.0047791567631065845,0.06913144554474891,0.0047791567631065845,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,2,40,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.010768691401276703,0.00011596471449593082,0.010768691401276703,0.00011596471449593082,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,2,40,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06835689540180613,0.004672665148973465,0.06835689540180613,0.004672665148973465,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,3,41,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.01060452289187796,0.0001124559057643637,0.01060452289187796,0.0001124559057643637,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,3,41,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06739753755751512,0.004542428068816662,0.06739753755751512,0.004542428068816662,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,4,42,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.010343916533271602,0.0001069966092472896,0.010343916533271602,0.0001069966092472896,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,4,42,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.06652429551015325,0.004425481893122196,0.06652429551015325,0.004425481893122196,0.0,0.0,0.0,1.0,1.0,layer4_1_conv2,,0.0,1.0,0,0,3,5,43,shrinkage
20260823-165812,full_s42_fixed_epochs5_pat2_dirichlet_a01_normmatched_lambda075,0.010154739526039092,0.00010311873484170064,0.010154739526039092,0.00010311873484170064,0.0,0.0,0.0,1.0,1.0,fc,,0.0,1.0,0,0,3,5,43,shrinkage
